customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
62097593,Balveer Srinivasan,mmohan@example.net,9.17496E+11,"20
Varughese Street, Sultan Pur Majra 255162",Vijayawada,541809,3/8/2025,Premium,6,1348.34
67659377,Indira Kara,harshrai@example.net,9.15206E+11,"H.No. 09
Narayanan Chowk, Surendranagar Dudhrej 250073",Muzaffarpur,693962,10/21/2025,Premium,17,335.91
19155590,Ojas Bumb,kavya06@example.net,9.19764E+11,"164
Dave Path, Jaunpur-356181",Phusro,289091,1/16/2025,Regular,4,1799.16
4642140,Siya Vasa,bailridhi@example.com,9.13556E+11,"H.No. 86, Varkey Zila
Rajahmundry-394723",Haridwar,105716,11/9/2024,Inactive,5,689.79
28243288,Lohit Nayar,snath@example.org,9.15617E+11,"32
Kakar Ganj
Bhilai 400288",Naihati,101298,4/12/2025,Premium,6,1707.98
95497789,Orinder Mody,prishapandya@example.net,9.1604E+11,"80/35
Dhaliwal
Moradabad 882296",Belgaum,531174,11/4/2024,Inactive,13,1054.53
7253026,Devika Dutta,suhani32@example.net,9.14478E+11,"087, Kala Zila, Pallavaram-674598",Vijayanagaram,906380,12/24/2024,Premium,10,580.73
25396968,Jagvi Parmer,handaria@example.com,9.14357E+11,"65/24
Shukla Circle, Hyderabad 597064",Sikar,459174,11/8/2023,Inactive,17,1936.24
23076376,Qasim Bajwa,laban45@example.org,9.1448E+11,"H.No. 02, Pingle Marg
Suryapet 395533",Sagar,541956,7/14/2024,Regular,6,751.61
26511843,Samarth Ramanathan,nandinivig@example.com,9.19956E+11,"H.No. 814
Vora Nagar, Jehanabad 641882",Jalna,116778,10/29/2025,Inactive,3,1345.05
72316165,Oscar Ramakrishnan,bhattijagvi@example.net,9.1247E+11,"07/47
Vaidya Chowk
Ozhukarai-464503",Bongaigaon,314247,7/9/2024,New,20,1080.64
23714066,Samesh Mani,gayathriarya@example.com,9.19317E+11,"07
Kamdar Ganj, Panihati-816795",Jehanabad,551602,12/17/2023,Regular,14,1010.3
79537798,Warhi Rattan,rudra12@example.com,9.13838E+11,"H.No. 29, Palan Ganj, Kolhapur 514140",Erode,890419,11/1/2023,Regular,18,384.73
57514652,Aarna Ramanathan,sarabhandari@example.net,9.1788E+11,"99/540
Kadakia Nagar
Satna 917056",Muzaffarnagar,546228,4/25/2023,Inactive,8,740.71
37820840,Urvashi Kumer,zaid77@example.net,9.15911E+11,"596
Dugar Street
Begusarai-340222",Thane,816592,9/30/2025,New,20,525.32
61719607,Lipika Bains,kadehiral@example.org,9.11797E+11,"H.No. 12, Lalla Chowk
Korba-791772",Unnao,758116,1/5/2023,Regular,8,241.28
58421182,Nitara Khalsa,jananirout@example.com,9.16144E+11,"91/395
Lall Nagar
Nanded 551305",Munger,832495,9/7/2023,Premium,2,1800.26
79988301,Gaurika Deol,gopalsaran@example.net,9.17291E+11,"H.No. 80, Cherian Marg
Bathinda 235051",Bidar,867674,5/11/2024,New,6,1547.33
24942526,Aarna Nigam,behlmahika@example.org,9.11288E+11,"H.No. 11
Wagle Zila
Machilipatnam-053739",Danapur,631272,8/22/2025,New,20,1725.32
91610012,Sudiksha Tella,singhharish@example.org,9.15184E+11,"H.No. 62, Mody Ganj, Kollam 760848",Bhatpara,13031,7/19/2024,Inactive,8,1772.3
26658083,Nisha Bhandari,dharpushti@example.com,9.12105E+11,"365
Ram Chowk
Kavali 430528",Jabalpur,614898,9/3/2025,Inactive,18,1772.67
12806745,Parth Gole,aryanaidu@example.net,9.17388E+11,"45, Bhagat Path
Jammu 107995",Karaikudi,340771,4/1/2024,New,4,1958.21
80610298,Falan Parekh,memonekanta@example.org,9.17506E+11,"43/75, Pathak Marg
Hyderabad-042800",Purnia,159882,10/9/2023,Inactive,17,1719.91
55674780,Varsha Sathe,danielbhattacharyya@example.com,9.11514E+11,"978, Bandi Path, Buxar-856278",Arrah,714811,3/19/2025,Inactive,9,1682.51
62660476,Nisha Bir,tatakeya@example.org,9.18223E+11,"H.No. 28, Koshy Marg
Amaravati-930442",Patna,79399,1/11/2025,Regular,2,1568.38
62257913,Siddharth Ravel,azadshukla@example.org,9.19813E+11,"H.No. 08, Guha Ganj, Kadapa 438425",Darbhanga,202020,5/16/2024,New,4,221.7
83972800,Yachana Goda,bordeazad@example.net,9.10401E+11,"H.No. 979, Agarwal Chowk, Dindigul-204652",Dharmavaram,269860,11/22/2025,Premium,20,522.6
63889637,Krish Keer,yochana86@example.org,9.12296E+11,"H.No. 49
Pai Zila
Guntakal 395970",Chapra,686338,1/26/2023,Inactive,10,1618.97
86524550,Ayushman Yogi,lmaster@example.net,9.19293E+11,"51/21, Devan Street
Asansol 254994",Farrukhabad,304200,12/2/2023,Regular,9,829.42
73816037,Eta Sekhon,pbhattacharyya@example.net,9.1436E+11,"H.No. 67, Kala Ganj
Rohtak-404455",Nangloi Jat,968009,7/1/2025,New,9,1049.49
65252130,Advay Swamy,gollabrinda@example.com,9.19901E+11,"65/92
Chana Street, Anantapuram 211055",Kochi,284332,4/19/2023,New,10,780.36
81673341,Baljiwan Dugar,madandavid@example.net,9.13359E+11,"40/61, Bansal
Sasaram 661551",Tirunelveli,100782,3/8/2023,New,10,1635.37
34805213,Dayita Deshmukh,chamanmani@example.net,9.19709E+11,"H.No. 25
Kaur
Varanasi-975713",Haldia,407551,11/8/2023,New,1,915.53
14047017,Advik Mittal,bgole@example.com,9.16323E+11,"H.No. 678
Ratta Path, Hosur 174488",Jammu,73548,3/25/2025,New,12,1530.58
97893387,Radhika Babu,eeshaanand@example.org,9.1312E+11,"309
Jayaraman Circle, Varanasi-299965",Rampur,619618,2/18/2023,Premium,1,1968.34
22000851,Agastya Rattan,anikasastry@example.com,9.12002E+11,"555, Shah
Mathura-248209",Yamunanagar,236592,4/20/2025,Inactive,12,1712.64
22722458,Matthew Varkey,sanayamenon@example.net,9.15965E+11,"H.No. 410
Golla Road
Ambala 068843",Malda,744273,5/6/2025,Inactive,13,1012.85
10155048,Orinder Samra,obhagat@example.com,9.11004E+11,"650
Mall Nagar, Sirsa 714661",Dhule,193247,2/12/2025,Premium,19,1707.15
51284697,Upasna Baria,jananikapadia@example.com,9.1372E+11,"H.No. 614
Mander Ganj
Tirupati-810786",Bareilly,502396,3/27/2023,Premium,4,1247.41
70648184,Nandini Verma,udarshnagar@example.com,9.10325E+11,"H.No. 58, Bobal Ganj, Tadepalligudem-468708",Kota,552311,1/15/2023,Premium,20,813.62
95845419,Aradhana Thaman,goyalayushman@example.net,9.10735E+11,"H.No. 30
Dey Nagar, Vijayawada-654309",Kolhapur,388144,1/6/2023,New,13,246.48
6924256,Oviya Varughese,teerth36@example.com,9.19758E+11,"19/396, Mutti Road, Etawah 872779",Firozabad,294897,11/21/2024,Premium,14,1484.68
36379620,Jatin Date,madhav97@example.net,9.19775E+11,"80, Baria Circle
Dibrugarh 313317",Mehsana,803672,6/30/2024,Inactive,1,637.03
13824032,Unnati Sahota,zdhaliwal@example.org,9.10248E+11,"882, Kade Marg, Tiruchirappalli-010297",Jaunpur,651651,5/20/2025,New,1,1658.16
8459419,Bina Ramaswamy,abhimanyukaul@example.org,9.15439E+11,"H.No. 04
Shankar Circle, Tiruppur-702067",Haldia,923425,1/19/2024,Inactive,17,1357.17
91493302,Owen Batra,shahchandran@example.com,9.16283E+11,"H.No. 60
Naidu Street
Sirsa-193497",Yamunanagar,379252,11/28/2023,New,18,656.07
88899672,Warinder Korpal,qarin15@example.com,9.17973E+11,"H.No. 236
Savant Circle
Kharagpur 569519",Karaikudi,923580,11/26/2025,Inactive,12,1950.68
69179626,Bimala Dua,hitesh65@example.org,9.19109E+11,"29/003, Karpe
Bettiah-301405",Begusarai,489780,3/22/2024,New,20,1982.05
58864418,Saksham Bahl,bachittarbhatia@example.net,9.19115E+11,"674
Rama Street, Alappuzha-794026",Darbhanga,308277,12/9/2023,Regular,13,1431.27
95193745,Vaishnavi Bath,saumyapal@example.com,9.10531E+11,"635, Loke Chowk, Thoothukudi-307557",Kharagpur,360452,8/10/2023,Regular,6,714.64
36593109,Nandini Ahluwalia,ekuruvilla@example.net,9.18748E+11,"97/560
Bora Ganj, Shivpuri-262406",Raipur,954799,11/13/2023,Regular,7,1609.76
58925301,Alexander Som,nakshvohra@example.org,9.12285E+11,"188
Bava Nagar
Tirupati 277826",Bhimavaram,108283,5/30/2023,Regular,19,363.88
76256546,Daksh Brar,vedant66@example.com,9.13966E+11,"277, Prakash Ganj
Gopalpur-515030",Jehanabad,850947,10/12/2025,Premium,18,1287.86
17055696,Ronith Kara,atimallick@example.net,9.15113E+11,"24/654, Sant Path, Ulhasnagar-174340",Tiruppur,277953,11/23/2025,Inactive,19,1524.38
70760703,Utkarsh Sachdeva,arya14@example.com,9.11674E+11,"62
Prasad, Vellore 656421",Machilipatnam,568723,7/12/2024,Inactive,15,870.17
27502256,Upkaar Patil,bgala@example.com,9.10386E+11,"165
Kara Marg, Hazaribagh-485646",Thanjavur,139436,6/5/2023,New,13,1843.27
51630040,Fariq Chand,gdayal@example.org,9.1869E+11,"H.No. 07
Sachar Ganj
Bhavnagar 644555",Panipat,979139,2/11/2023,Inactive,1,1912.69
32590134,Chandran Manda,lankajanani@example.com,9.12576E+11,"01/001, Roy Street
Chandigarh 542936",Guntur,450600,3/16/2024,New,20,934.95
78573988,Rohan Johal,lnanda@example.net,9.14552E+11,"475
Kakar Circle
Mahbubnagar-665460",Pali,213034,2/2/2025,Premium,10,613.36
27948190,Avi Rajagopalan,gabrielsahni@example.com,9.13615E+11,"01
Choudhary Street
Shimoga-189007",Akola,681126,11/9/2023,Inactive,4,1837.3
1691609,Guneet Pal,kbadami@example.net,9.11759E+11,"558
Pal Marg, Mau 573141",Ahmednagar,854039,6/29/2023,New,7,1654.32
85328102,Faraj Loyal,bediabdul@example.net,9.17186E+11,"67/590, Prasad Marg, Ratlam-064660",Orai,728556,4/19/2023,Regular,2,438.14
41811148,Lekha Pillay,sara75@example.net,9.14045E+11,"121
Sekhon Circle
Bhusawal 615232",Belgaum,985612,12/28/2023,New,20,257.04
73356807,Udarsh Tailor,praneelmaharaj@example.net,9.15761E+11,"99/816, Majumdar Path
Gorakhpur-761431",Ajmer,193684,2/2/2024,Inactive,10,1513.38
48391494,Edhitha Sethi,yauvani68@example.org,9.10785E+11,"182
Nadig Chowk
Akola-713664",Panvel,213815,7/6/2023,Premium,20,1398.27
58855906,Alexander Hegde,chanchal32@example.net,9.17762E+11,"912, Suresh Ganj, Saharanpur 312171",Raichur,7163,5/21/2023,New,8,886.93
88929671,Ijaya Ahuja,balveermorar@example.net,9.12671E+11,"73/32
Barad, Guntakal-181827",Ujjain,595822,12/7/2025,New,17,1199.64
37234662,Diya Vyas,yaurora@example.com,9.15842E+11,"22/525
Sunder Marg, Rohtak 417251",Jorhat,744674,10/21/2025,New,1,1642.51
60112784,Eiravati Natt,elijah16@example.org,9.14155E+11,"531, Kala Chowk, Bhusawal-104382",Rajpur Sonarpur,938964,9/24/2025,Inactive,8,217.42
1937096,Radha Basak,triyagupta@example.net,9.18235E+11,"31/25, Chaudhuri Nagar, Tezpur-977919",Giridih,27909,12/21/2024,New,12,1642.11
74546363,Nikita Ghose,ekeer@example.org,9.16631E+11,"95/36
Parmar Ganj, Bihar Sharif-956582",Uluberia,29842,7/15/2023,New,17,621.26
79034535,Girish Prabhu,udarsh28@example.org,9.16892E+11,"01/910, Bhatt Path
Amaravati 514252",Thanjavur,713672,5/11/2023,New,9,1651.6
89736225,Aarna Dhar,okarnik@example.net,9.1464E+11,"80/44, Chaudhari, Kozhikode-008179",Miryalaguda,750550,4/12/2024,Premium,17,1965.23
99768585,Samuel Lalla,vaidyaekta@example.net,9.12392E+11,"38/80, Salvi, Secunderabad 536857",Bhiwani,50002,8/5/2024,Inactive,9,303.63
75908408,Yashoda Mane,eshana01@example.com,9.12666E+11,"H.No. 73
Hayre Circle, Begusarai 621541",Mira-Bhayandar,359804,3/28/2025,Regular,10,1057.42
40275951,Meghana Mani,ychakraborty@example.net,9.15439E+11,"H.No. 28, Gaba Path, Solapur-271301",Imphal,11786,6/13/2023,New,5,1965.95
8318473,Yutika Aurora,ishani79@example.com,9.12498E+11,"H.No. 20
Nazareth Road, Noida-985566",Karawal Nagar,323518,4/5/2025,New,3,469.15
52700309,Rayaan Din,nicholas11@example.org,9.11193E+11,"21/788
Chad Marg, Malda-453305",Muzaffarpur,170518,12/18/2023,Inactive,16,1310.47
88884777,Christopher Majumdar,charnandini@example.org,9.13162E+11,"H.No. 494
Agrawal Circle
Hospet 549067",Muzaffarnagar,645761,8/5/2024,Regular,6,987.13
13217956,Chavvi Hans,hpai@example.com,9.14437E+11,"H.No. 749
Kara Path
Visakhapatnam-815766",Ozhukarai,347808,5/14/2023,Regular,9,574.52
71712940,Vedhika Kant,simonmurthy@example.com,9.14608E+11,"H.No. 096, Krishnan Road
Bareilly-893963",Malda,997081,9/12/2023,New,8,937.84
71593697,Zashil Din,madanwakeeta@example.net,9.14315E+11,"00/35
Dass Street, Pali 683737",Jhansi,37973,7/18/2024,New,1,1889.82
63473672,Rachita Sridhar,tmand@example.net,9.19952E+11,"H.No. 454, Palla Chowk, Satara-459721",Kota,871915,3/14/2024,Inactive,11,260.21
19234144,Timothy Gokhale,charanchoudhary@example.com,9.19523E+11,"034, Raju Path
Akola-549816",Siwan,38444,11/13/2025,Regular,16,1730.42
77689853,Wazir Gala,quincy36@example.net,9.1559E+11,"H.No. 810
Hora Zila, Shimla-903427",Aizawl,294562,9/3/2025,New,11,1875.2
23616887,Sneha Mall,keeryatan@example.com,9.19102E+11,"39/13
Majumdar Street
Raurkela Industrial Township-869878",Bokaro,801971,11/3/2024,Inactive,9,1505.15
96870407,Ekta Padmanabhan,nviswanathan@example.net,9.1795E+11,"H.No. 718
Parmar Ganj, Maheshtala-386311",Gopalpur,403682,12/23/2024,Inactive,12,1986.46
17799736,Triveni Dube,raghav82@example.org,9.12045E+11,"H.No. 537, Badal Zila, Imphal-987689",Chennai,703629,5/24/2023,Regular,8,1675.25
23174350,Frado Karan,hayercharles@example.org,9.14975E+11,"H.No. 15, Nagi Road
Nandyal-617723",Dindigul,944090,5/17/2023,Inactive,3,678.75
88878162,Mugdha Bose,yugrajan@example.net,9.17029E+11,"26/53
Narasimhan Street
Karawal Nagar-853802",Gwalior,194812,2/9/2023,Premium,4,765.32
47531740,Arin Baral,usubramaniam@example.net,9.19678E+11,"442, Kapur Marg, Nangloi Jat 486280",Panihati,614354,1/20/2024,Regular,17,1346.14
52069369,Oni Bumb,rajanayush@example.net,9.18591E+11,"H.No. 33
Rao Street, Jamalpur-900592",Panihati,598474,1/30/2024,Premium,13,878.55
50025412,Keya Seth,kapuryug@example.net,9.18883E+11,"25, Rau Marg
Bhalswa Jahangir Pur-093680",Varanasi,113717,1/8/2023,Premium,5,700.12
4404528,Baghyawati Rai,shivansh17@example.net,9.10824E+11,"H.No. 496, Narayanan Road
Lucknow 632687",Katni,533976,11/12/2023,New,14,1740.55
51601721,Ranbir Dhingra,lajitagala@example.org,9.14537E+11,"75/64
Kade Circle, Thiruvananthapuram 066504",Durgapur,484396,3/2/2025,Regular,5,1240.64
52464196,Chanchal Dara,nathankorpal@example.net,9.14994E+11,"66
Mann Path
Purnia 437917",Dewas,464267,1/31/2023,New,5,674
27128794,Gagan Sharma,lohitchowdhury@example.net,9.13875E+11,"960, Nair Nagar, Singrauli-371105",Noida,380990,2/11/2023,New,2,395.16
78036892,Vidhi Madan,kakararunima@example.org,9.18148E+11,"43/72, Parekh Marg
Bulandshahr 258760",Bhiwandi,826628,8/18/2025,Premium,13,1923.5
73537256,Riya Kota,xalaklall@example.org,9.1167E+11,"30/49
Sha Marg
Muzaffarnagar 988191",Saharsa,530178,8/14/2023,Regular,18,633.83
20432190,Vanya Brahmbhatt,warriorgavin@example.com,9.1652E+11,"794
Prabhu Ganj
Sultan Pur Majra 404352",Erode,871955,10/12/2023,Premium,12,1680.28
92019778,Maanas Gokhale,hamsini14@example.org,9.15423E+11,"H.No. 392, Biswas
Karaikudi-650074",Nashik,936140,8/22/2025,Regular,15,1343.59
39210753,Fariq Misra,isunder@example.net,9.13836E+11,"12
Char Chowk
Mangalore 096357",Bahraich,393429,2/8/2024,Premium,10,1722.08
99555903,Bhanumati Shah,balaygeetika@example.com,9.14231E+11,"21/97
Boase Circle
Kulti-305396",Dewas,401177,7/25/2024,Premium,9,203.13
26967154,Lopa Sarkar,parmaradya@example.org,9.15812E+11,"827
Tak Zila
Bongaigaon 868133",Eluru,635795,9/7/2023,Inactive,6,745.99
23152027,Dominic Ghosh,yagneshrajagopal@example.net,9.10702E+11,"83/06
Kaur Circle, Jalna-664927",Tirupati,37103,2/24/2023,Premium,4,1079.6
72218603,Amaira Tata,vermadaniel@example.com,9.12428E+11,"H.No. 11, Bala Marg, Siliguri-481859",Udaipur,400516,10/19/2024,Regular,2,1175.88
83628402,Omisha Venkatesh,guneet84@example.net,9.13862E+11,"01/17, Goda Ganj, Jalna 390684",Gandhidham,652036,3/21/2024,Inactive,7,591.19
489530,Varenya Mandal,tpatla@example.org,9.19543E+11,"61/481
Dass Nagar, Pune-196138",Bhind,630748,3/12/2024,New,10,720.41
82855891,Eesha Reddy,amairalata@example.com,9.10187E+11,"418
Dewan Ganj
Nagercoil-516674",Jorhat,251955,7/28/2024,Regular,6,1423.78
39167663,Aditya Borah,chamelidara@example.org,9.14798E+11,"319, Doctor Circle, Ambarnath-971404",Rourkela,58604,4/8/2023,Regular,16,539.32
1655043,Mekhala Soni,jpant@example.net,9.12339E+11,"H.No. 048, Singhal Ganj
Bangalore 161053",Guwahati,900453,12/31/2024,Premium,5,750.31
67049954,Wyatt Bandi,meghabanik@example.org,9.16114E+11,"91/499, Sathe Path, Bulandshahr 635628",Ichalkaranji,291568,5/31/2023,Premium,7,630.41
3573073,Chasmum Parmar,ladharita@example.com,9.11336E+11,"95/18, Morar Road, Fatehpur-849694",Gangtok,186509,6/2/2024,New,4,1144.08
43041386,Faras Thaker,cborra@example.net,9.13475E+11,"42/55
Gill Nagar, Guwahati 984789",Gaya,227359,8/12/2025,Premium,18,875.98
73752904,Vivaan Chauhan,urmivarty@example.com,9.16661E+11,"H.No. 59, Reddy Road, Saharanpur-110560",Tumkur,878194,10/30/2023,Regular,14,966.94
70883811,Aryan Dixit,nayarpatrick@example.org,9.19766E+11,"701
Grewal Nagar
Bongaigaon-874666",Dharmavaram,299433,7/15/2024,New,7,850.38
62287461,Udyati Virk,vritti59@example.org,9.15866E+11,"85
Pau Road, Moradabad 230493",Rajpur Sonarpur,249210,8/24/2024,New,6,1862.12
44793814,Orinder Dhingra,doctorishanvi@example.com,9.13259E+11,"875
Kant Path
Mumbai-766124",Bathinda,569696,1/7/2023,New,12,1593.94
27398839,Jack Bali,kai48@example.com,9.13002E+11,"52/922, Dhawan Zila, Latur-881250",Hindupur,955663,4/24/2025,Inactive,5,1400.3
77519918,Zashil Jain,lakshmi28@example.com,9.1627E+11,"07/179
Lalla Road, Guntakal 558416",Chandigarh,933648,2/3/2024,Premium,7,1154.63
39377918,Balveer Bhatia,jasonsarna@example.com,9.17594E+11,"H.No. 562, Mandal, Ahmedabad 810857",Nashik,149157,3/12/2024,New,4,657.33
41112145,Chandani Garde,mdutta@example.com,9.10796E+11,"79/417, Shetty Nagar
Katihar-391169",Kavali,474965,9/7/2023,New,3,1266.27
82055070,Isaiah Mody,darikashah@example.com,9.14603E+11,"60
Uppal Nagar, Khandwa-888221",Chittoor,527397,7/16/2024,Inactive,14,1889.04
74535653,Owen Babu,hemanimadan@example.com,9.18645E+11,"07, Sarin Road
Khora  408217",Tinsukia,18310,8/16/2024,Regular,17,516.77
91630651,Nimrat Thaker,abhimanyukala@example.org,9.18455E+11,"940, Sanghvi Marg
Amritsar 271888",Jalandhar,548305,8/27/2025,Regular,20,452.24
58362934,Yauvani Chokshi,iryaghose@example.com,9.19909E+11,"05/771, Nazareth Zila
Asansol-525727",Hazaribagh,755289,6/12/2025,Inactive,16,1691.91
20755253,Rajata Borra,ladlikade@example.com,9.19705E+11,"47, Shanker Path
Thoothukudi 830355",New Delhi,6198,9/8/2025,New,11,1580.54
60258509,Atharv Oommen,chaudharidalbir@example.net,9.16564E+11,"62, Karan Nagar, Bulandshahr-214129",Machilipatnam,50806,6/21/2023,Inactive,5,301.02
44753431,Jatin Malhotra,xkhurana@example.net,9.18006E+11,"17, Varkey Street, Lucknow-205248",Kamarhati,867993,9/28/2025,Inactive,12,1106.08
95728042,Lopa Rao,inaya87@example.com,9.19412E+11,"H.No. 65
Dass Path
Kanpur 615633",Mirzapur,304617,5/20/2023,Premium,9,1697.93
55565921,Abhimanyu Kaur,vrittinanda@example.org,9.12388E+11,"84/49
Chaudhuri Zila
Tiruvottiyur-500287",Kanpur,405663,8/18/2025,Premium,5,854.27
9720648,Chakradev Date,bosehredhaan@example.org,9.10503E+11,"25/30
Bahl Road
Srikakulam 561800",Eluru,258107,8/25/2025,Inactive,14,1122.73
81265251,Advik Bhatnagar,caleb99@example.net,9.13636E+11,"203, Madan Street, Thanjavur 946434",Karnal,328051,6/15/2024,New,5,1673.55
91944256,Krishna Kashyap,yagnesh30@example.net,9.17113E+11,"78/425
Mallick Circle, Udupi 041386",Satara,145799,8/24/2025,Regular,16,478.81
78127033,Gaurang Pau,onveer05@example.net,9.13495E+11,"75/94
Kumar Zila
Hubli–Dharwad-137789",Jammu,348012,7/21/2024,Inactive,1,544.62
48437106,Kavya Gandhi,pkrishnamurthy@example.com,9.19988E+11,"46/14
Pandya Path, Durg-401425",Noida,293419,7/19/2025,Regular,15,1595.89
76418421,Keya Wable,riaanne@example.org,9.18357E+11,"507, Krishnamurthy Chowk
Tirupati 429597",Kakinada,239709,8/5/2023,Regular,18,1743.12
2646652,Girish Panchal,kaurranbir@example.org,9.1663E+11,"63, Halder Circle
Bahraich-474629",Darbhanga,285695,9/23/2025,Inactive,14,855.63
83981641,Rachana Chhabra,ibali@example.com,9.1902E+11,"91/614, Kannan Marg, Alappuzha 978414",Chennai,259234,7/5/2025,Inactive,1,1798.66
79817821,Laksh Yogi,bbhagat@example.net,9.11557E+11,"H.No. 787, Om Road, Allahabad 238225",Tirupati,108689,5/30/2025,Inactive,7,588.52
15347202,Shivansh Date,wishi26@example.org,9.17623E+11,"896
Comar Chowk, Delhi-951498",Hapur,276610,6/28/2025,New,5,1782.68
95470874,Sanya Virk,maniqasim@example.com,9.11607E+11,"17/67
Kulkarni
Udupi-117140",Anantapur,264171,6/8/2024,Regular,12,1003.27
64062333,Chatresh Rau,madhavi60@example.net,9.11373E+11,"13
Mutti Road
Ghaziabad 383009",Rajkot,677647,10/28/2023,Inactive,20,620.09
73350638,Baljiwan Acharya,behljanuja@example.com,9.19368E+11,"67, Oak Path
Meerut-913918",Mahbubnagar,612334,2/19/2023,Premium,17,1380.74
5154304,Bishakha Dass,eiravatisawhney@example.net,9.18473E+11,"72
Thaman Chowk, Ghaziabad 349993",Danapur,49629,3/9/2023,New,1,1059.17
53487066,Hamsini Ganesan,aahana92@example.org,9.19246E+11,"H.No. 622
Din Ganj, Shimla-255377",Aizawl,662262,5/14/2023,Regular,13,302.3
20949531,Gabriel Ganesan,bhavnashanker@example.com,9.16555E+11,"H.No. 892, Kothari Marg
Giridih-206923",Shivpuri,3455,2/26/2025,Premium,13,341.89
50779342,Anvi Pingle,edhitha65@example.net,9.1387E+11,"89/370
Mand Road, Gwalior 888197",Nadiad,967704,4/22/2025,Inactive,13,1876.34
26134182,Vrishti Sarkar,omani@example.net,9.13787E+11,"H.No. 81
Amble Ganj, Bharatpur 250920",Ujjain,224575,4/2/2023,Regular,16,1492.95
43532267,Geetika Master,amrita49@example.net,9.16937E+11,"06
Mitra Marg
Bidhannagar-034943",Pimpri-Chinchwad,771723,3/1/2023,Regular,7,1576.6
22470994,Lavanya Chandra,obhalla@example.com,9.16343E+11,"57/541, Dasgupta Nagar
Kochi 144023",Satara,126710,1/21/2025,Inactive,1,1746.09
29718872,Brinda Ranganathan,shivanshram@example.com,9.13298E+11,"00, Bhatia Street
Surat 997658",Chittoor,847449,2/3/2023,New,11,537.91
48359305,Gautami Parikh,kotharipraneel@example.com,9.10988E+11,"591, Dhaliwal Circle, Nandyal-112422",Tadipatri,653801,10/9/2023,Inactive,6,742.53
25594596,Owen Kari,vaishnavisolanki@example.org,9.14254E+11,"H.No. 09, Shetty Nagar
Tadipatri-224028",Raichur,918095,9/23/2023,Inactive,13,1384.07
62332279,Upasna Reddy,msachdev@example.org,9.16304E+11,"99
Panchal Road, Bhiwandi-367514",Kamarhati,53976,1/24/2023,New,3,320.1
67353911,Aarna Ghosh,pnagar@example.com,9.16038E+11,"H.No. 73
Dewan Chowk
Miryalaguda-771928",Hyderabad,464547,11/26/2023,New,7,1115.85
29224035,Zansi Pingle,qshanker@example.org,9.10771E+11,"86, Talwar Chowk
Tiruchirappalli 649184",Mathura,754827,8/17/2024,New,12,1373.17
35262096,Tanveer Basak,jonathan17@example.com,9.13438E+11,"743, Murthy Circle
Satara-809453",Ramgarh,397958,1/29/2024,New,1,461.14
98490089,Vasatika Varty,chokshijeevika@example.org,9.1006E+11,"H.No. 07, Uppal Street
Davanagere 443635",Nagercoil,110965,7/26/2023,Premium,9,863.74
61855415,Bhavini Vaidya,girindra43@example.net,9.17007E+11,"635
Om Road, Kakinada-133387",Surat,36838,2/18/2025,Inactive,11,409.07
7713228,Manya De,dsarkar@example.com,9.18444E+11,"40/070
Mukhopadhyay Chowk
Jalna 151207",Nizamabad,640476,8/20/2023,Inactive,1,1740.7
74844914,Nitara Lal,amrutathakur@example.org,9.13636E+11,"H.No. 72, Chaudhry, Solapur 895260",Kanpur,657090,8/3/2024,Regular,8,633.25
33763247,Arunima Ganesan,panini39@example.net,9.13912E+11,"037
Patel Circle, Rourkela 116984",Kochi,259719,2/9/2025,Regular,10,1660.43
28505229,Charan Swamy,osaxena@example.com,9.19346E+11,"50/91, Choudhary Chowk, Guwahati 830721",Fatehpur,908533,6/4/2024,Inactive,19,970.31
99735503,Upma Bawa,varenyasandhu@example.net,9.18189E+11,"H.No. 104
Roy Street, Raebareli-339024",Medininagar,972804,8/25/2025,Inactive,14,1262.13
69426924,Sai Venkatesh,harinakshi25@example.org,9.11935E+11,"H.No. 959, Soni Circle, Silchar-348167",Siwan,180264,2/18/2023,New,14,750.67
12805129,Divya Dave,jyoti91@example.com,9.12209E+11,"96
Rout, Ichalkaranji 971158",Mirzapur,945196,8/30/2023,New,6,1325.18
19575432,Amara Tiwari,eoza@example.net,9.15022E+11,"29/34
Narasimhan Path, Bhiwandi-913219",Ghaziabad,321298,10/18/2024,Premium,1,1933.59
88293362,Ubika Arora,surshivansh@example.com,9.19695E+11,"96, Misra Circle
Darbhanga-325854",Bettiah,309264,9/24/2024,New,20,1549.36
41416695,Aadi Bumb,aachal06@example.net,9.19805E+11,"88/845
Sarna Nagar
Bhubaneswar-822479",Mumbai,716816,10/11/2023,Regular,1,1190.18
64387429,Girish Gulati,vasatika25@example.net,9.16261E+11,"91/969, Khatri Circle, Dewas 580655",Haridwar,694180,10/30/2023,Premium,19,611.51
94350082,Qushi Bahl,sridharsudiksha@example.com,9.12258E+11,"H.No. 184
Mangat Street
Bangalore-620083",Raurkela Industrial Township,219481,12/29/2025,New,17,1975.21
30347352,Janani Vasa,karivedhika@example.net,9.17229E+11,"31/09, Bhatia Path
Machilipatnam 408934",Thiruvananthapuram,953275,5/20/2024,Regular,18,1411.92
67134329,Tanmayi Saran,oscar23@example.net,9.10958E+11,"657, Sawhney Ganj
Shimoga-834431",Howrah,825342,3/22/2023,Premium,9,1695.5
